Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal,LoanValuetoAppraised,loanToPurchPrice
37,180000,90,711,Y,4580,9672,695000,500000,0.473532,Pay-off,non-default,HI,53123,0,0.258992806,0.36
37,280000,80,687,N,0,9335,143000,143000,0,Pay-off,non-default,AZ,42590,1,1.958041958,1.958041958
33,277500,89,519,Y,1116,2544,83000,82500,0.438679,Default,default,MO,43988,1,3.343373494,3.363636364
62,157225,95,700,N,1926,10000,255000,255000,0.1926,Pay-off,non-default,NV,46984,0,0.616568627,0.616568627
37,130500,90,524,N,1109,2887,153000,147052,0.384136,Active,non-default,GA,43217,0,0.852941176,0.887441177
42,24625,99,732,N,2051,6850,255000,255000,0.299416,Default,default,TX,41275,0,0.096568627,0.096568627
37,255000,75,577,N,4302,8876,166000,163750,0.484678,Pay-off,non-default,SD,40518,1,1.536144578,1.557251908
40,139000,100,605,N,2615,5304,178000,177820,0.493024,Default,default,NC,39000,0,0.780898876,0.781689349
40,43650,97,765,N,1804,4420,133000,133000,0.408145,Active,non-default,NC,39000,0,0.328195489,0.328195489
42,236900,99,738,Y,1130,4794,140000,136000,0.235711,Default,default,GA,43217,1,1.692142857,1.741911765
41,88000,80,685,N,2172,6462,250000,250000,0.336119,Default,default,NJ,56772,0,0.352,0.352
49,55999,79,668,N,2365,6083,224000,215160,0.388788,Default,default,TX,41275,0,0.249995536,0.260266778
55,108500,100,764,N,719,3533,76000,75000,0.20351,Default,default,TN,38550,1,1.427631579,1.446666667
43,234300,90,694,N,694,3120,93000,92900,0.222436,Default,default,FL,40171,1,2.519354839,2.522066738
26,212000,100,636,N,1291,2667,162000,161000,0.484064,Default,default,IL,45787,1,1.308641975,1.316770186
28,108000,100,606,Y,2047,4579,155000,155000,0.447041,Default,default,IL,45787,0,0.696774194,0.696774194
31,249050,85,644,N,1171,3600,83000,81500,0.325278,Active,non-default,PA,44286,1,3.00060241,3.055828221
26,94760,100,751,N,2801,7325,250000,250000,0.382389,Active,non-default,CO,51022,0,0.37904,0.37904
32,180000,100,639,Y,1316,2470,105000,94860,0.532794,Default,default,OH,44160,1,1.714285714,1.897533207
22,131900,80,670,N,1665,6500,230000,131900,0.256154,Pay-off,non-default,FL,40171,0,0.573478261,1
25,128300,100,665,N,1271,4000,160000,160000,0.31775,Active,non-default,NJ,56772,0,0.801875,0.801875
36,160190,100,621,N,1960,4583,183000,178737,0.427667,Active,non-default,GA,43217,0,0.875355191,0.896233013
31,141500,93,687,N,1655,3750,220000,219000,0.441333,Pay-off,non-default,DC,43003,0,0.643181818,0.646118721
35,141015,85,642,Y,1513,3750,132000,132000,0.403467,Default,default,FL,40171,1,1.068295455,1.068295455
27,97850,95,761,Y,2372,5842,152000,150000,0.406025,Active,non-default,TX,41275,0,0.64375,0.652333333
27,131865,100,662,N,1225,5000,173000,131865,0.245,Default,default,UT,50614,0,0.762225434,1
50,290000,72,702,N,17225,5025,140000,140000,3.428077,Default,default,NJ,56772,1,2.071428571,2.071428571
48,126400,80,693,Y,1130,2603,138000,138000,0.434114,Pay-off,non-default,CA,49894,0,0.915942029,0.915942029
49,93050,100,692,N,1013,7100,120000,111000,0.142676,Default,default,WI,47220,0,0.775416667,0.838288288
33,80655,95,654,N,1380,3747,77000,77000,0.368295,Default,default,MI,44476,1,1.047467532,1.047467532
32,111285,90,745,N,1995,4514,84000,82500,0.441958,Default,default,VA,53275,1,1.324821429,1.348909091
39,20000,22,697,Y,2637,6222,219000,218922,0.423819,Pay-off,non-default,FL,40171,0,0.091324201,0.091356739
34,122510,87,598,Y,1390,3090,92500,92400,0.449838,Default,default,SC,39326,1,1.324432432,1.325865801
49,85500,90,666,N,2308,5025,58000,57700,0.459332,Default,default,WA,48688,1,1.474137931,1.481802426
38,111932,100,530,Y,1594,3234,112000,99900,0.492888,Pay-off,non-default,GA,43217,0,0.999392857,1.12044044
37,102550,100,616,N,2653,7034,285000,285000,0.377168,Default,default,IL,45787,0,0.359824561,0.359824561
37,87300,90,720,N,2325,9611,230000,220000,0.24191,Default,default,DC,43003,0,0.379565217,0.396818182
37,180500,95,609,N,2117,5228,202000,199969,0.404935,Default,default,IN,43003,0,0.893564356,0.902639909
29,155800,100,627,Y,1555,3703,188500,188000,0.41993,Active,non-default,FL,40171,0,0.826525199,0.828723404
37,223000,100,689,N,940,5025,82500,80000,0.187076,Default,default,FL,40171,1,2.703030303,2.7875
31,170000,99,653,N,1296,3384,133000,127070,0.382979,Active,non-default,GA,43217,1,1.278195489,1.337845282
40,228882,102,714,Y,0,5025,124000,122000,0,Pay-off,non-default,NJ,56772,1,1.845822581,1.876081967
39,99750,95,624,N,2568,8000,146000,145000,0.321,Pay-off,non-default,MD,56763,0,0.683219178,0.687931034
37,187850,81,618,N,624,1387,91000,78200,0.449892,Default,default,SC,39326,1,2.064285714,2.402173913
37,225000,100,557,Y,1547,3676,140000,139000,0.420838,Active,non-default,TN,38550,1,1.607142857,1.618705036
27,222300,95,547,Y,836,2667,59900,59900,0.313461,Default,default,MO,43988,1,3.711185309,3.711185309
37,190000,95,657,Y,1890,3654,121000,121000,0.517241,Active,non-default,FL,40171,1,1.570247934,1.570247934
40,135000,44,666,N,0,12000,305000,135000,0,Active,non-default,NY,44228,0,0.442622951,1
25,206100,90,756,N,466,1734,47000,46000,0.268743,Active,non-default,OH,44160,1,4.385106383,4.480434783
38,134000,100,671,N,1455,4066,65000,65000,0.357846,Active,non-default,AR,33948,1,2.061538462,2.061538462
41,249900,100,668,Y,832,3433,77000,77000,0.242354,Default,default,IL,45787,1,3.245454545,3.245454545
35,147000,90,663,N,0,1863,49500,49500,0,Default,default,TX,41275,1,2.96969697,2.96969697
22,291000,97,717,N,1728,3070,122000,121117,0.562866,Default,default,GA,43217,1,2.385245902,2.402635468
33,277500,89,519,Y,1116,2544,83000,82500,0.438679,Default,default,MO,43988,1,3.343373494,3.363636364
33,209000,95,610,Y,1292,3000,106500,101185,0.430667,Active,non-default,SC,39326,1,1.962441315,2.065523546
25,103500,80,700,N,2176,4873,147500,146000,0.446542,Active,non-default,OR,42617,0,0.701694915,0.70890411
52,266300,90,804,Y,992,1972,130000,130000,0.503043,Active,non-default,IL,45787,1,2.048461538,2.048461538
37,130837,95,751,N,1202,4100,141500,130837,0.293171,Default,default,AZ,42590,0,0.92464311,1
25,128250,95,683,N,1657,5400,205000,205000,0.306852,Default,default,MI,44476,0,0.625609756,0.625609756
37,53600,80,588,Y,1181,3148,90000,89900,0.375159,Default,default,TN,38550,0,0.595555556,0.59621802
37,160000,80,602,Y,1120,2322,100000,99400,0.482343,Default,default,FL,40171,1,1.6,1.609657948
47,270000,100,658,N,4170,10740,188000,181378,0.388268,Active,non-default,SC,39326,1,1.436170213,1.48860391
24,51400,97,629,N,3403,7167,209000,205250,0.474815,Active,non-default,TN,38550,0,0.245933014,0.250426309
28,287500,100,641,Y,522,1476,57500,57500,0.353659,Default,default,PA,44286,1,5,5
77,66600,90,583,Y,2647,7086,257000,255000,0.373553,Pay-off,non-default,NJ,56772,0,0.259143969,0.261176471
40,139000,100,605,N,2615,5304,178000,177820,0.493024,Default,default,NC,39000,0,0.780898876,0.781689349
30,136385,100,716,N,1967,4600,225000,225000,0.427609,Default,default,UT,50614,0,0.606155556,0.606155556
37,175500,65,692,Y,2272,5025,245000,245000,0.452168,Pay-off,non-default,NY,44228,0,0.716326531,0.716326531
37,130500,90,624,N,864,5025,135000,130500,0.171951,Default,default,WV,32589,0,0.966666667,1
26,230000,88,599,N,778,2179,126500,123065,0.357045,Active,non-default,VA,53275,1,1.818181818,1.868931053
26,129900,100,731,N,1333,3350,89000,86000,0.39791,Pay-off,non-default,FL,40171,1,1.459550562,1.510465116
37,133878,102,558,Y,2010,2774,133000,133000,0.724585,Default,default,TX,41275,1,1.006601504,1.006601504
37,322700,92,663,N,0,5025,33000,33000,0,Default,default,OH,44160,1,9.778787879,9.778787879
29,109000,92,577,N,1405,3417,166500,165360,0.411179,Active,non-default,GA,43217,0,0.654654655,0.659167876
37,110000,100,705,N,1487,4500,210000,210000,0.330444,Default,default,AZ,42590,0,0.523809524,0.523809524
48,135900,80,685,N,0,10722,345000,344985,0,Active,non-default,PA,44286,0,0.393913043,0.393930171
39,166530,95,760,Y,1420,3091,141000,141000,0.459398,Pay-off,non-default,VA,53275,1,1.18106383,1.18106383
57,230600,95,713,N,0,5025,186000,185000,0,Active,non-default,OR,42617,1,1.239784946,1.246486486
37,53600,80,588,Y,1181,3148,90000,89900,0.375159,Default,default,TN,38550,0,0.595555556,0.59621802
25,150646,97,628,N,1779,3345,135000,135000,0.531839,Pay-off,non-default,CA,49894,1,1.115896296,1.115896296
28,117990,90,681,Y,2583,5999,282500,282500,0.430572,Pay-off,non-default,CO,51022,0,0.417663717,0.417663717
27,258000,100,709,N,0,5025,285000,285000,0,Pay-off,non-default,CA,49894,0,0.905263158,0.905263158
44,90000,100,668,N,771,7300,105000,90000,0.105616,Active,non-default,TX,41275,0,0.857142857,1
30,401850,95,710,Y,788,2180,76000,76000,0.361468,Default,default,NE,44623,1,5.2875,5.2875
29,80000,100,652,N,1610,2856,108000,108000,0.563725,Active,non-default,SC,39326,0,0.740740741,0.740740741
30,176300,100,641,N,1749,3563,136000,135100,0.490878,Default,default,GA,43217,1,1.296323529,1.304959289
40,83200,80,682,N,882,5025,167000,165000,0.175533,Pay-off,non-default,NC,39000,0,0.498203593,0.504242424
34,130400,100,694,N,1361,3000,129000,129000,0.453667,Pay-off,non-default,NC,39000,1,1.010852713,1.010852713
32,189050,95,795,Y,1361,2341,147000,145000,0.581375,Active,non-default,FL,40171,1,1.286054422,1.303793103
33,164500,97,739,N,2599,4307,126500,125000,0.603436,Pay-off,non-default,MO,43988,1,1.300395257,1.316
39,199000,100,523,Y,678,2107,72000,71900,0.321785,Default,default,VA,53275,1,2.763888889,2.767732962
22,137769,98,681,Y,1298,4167,130000,130000,0.311495,Active,non-default,VA,53275,1,1.059761538,1.059761538
24,136435,100,660,N,1589,5569,220000,185000,0.28533,Default,default,MN,55914,0,0.620159091,0.737486486
33,143100,90,629,N,1285,4324,141000,140850,0.297179,Active,non-default,GA,43217,1,1.014893617,1.015974441
33,87400,100,641,N,2274,5545,72000,72000,0.410099,Pay-off,non-default,IA,43042,1,1.213888889,1.213888889
37,130837,95,751,N,1202,4100,141500,130837,0.293171,Default,default,AZ,42590,0,0.92464311,1
37,94350,97,733,N,2854,5945,271600,270185,0.480067,Active,non-default,CO,51022,0,0.347385862,0.349205174
40,109200,94,659,N,1408,6000,120000,120000,0.234667,Pay-off,non-default,FL,40171,0,0.91,0.91
37,130500,90,624,N,864,5025,135000,130500,0.171951,Default,default,WV,32589,0,0.966666667,1
52,119900,100,791,N,2331,6500,315000,315000,0.358615,Active,non-default,CO,51022,0,0.380634921,0.380634921
37,120900,100,578,N,3784,6674,200000,198000,0.566976,Default,default,SC,39326,0,0.6045,0.610606061
30,138926,100,585,Y,959,5954,119000,119000,0.161068,Active,non-default,PA,44286,1,1.167445378,1.167445378
51,154950,100,617,Y,1593,3416,121000,120800,0.466335,Default,default,FL,40171,1,1.280578512,1.282698675
37,167550,98,650,N,1694,5025,220000,189900,0.337136,Default,default,FL,40171,0,0.761590909,0.882306477
28,89950,100,744,N,2363,7487,330000,330000,0.315614,Active,non-default,CA,49894,0,0.272575758,0.272575758
37,132500,100,548,Y,1408,3471,125000,124900,0.405647,Default,default,GA,43217,1,1.06,1.060848679
29,309800,95,798,N,1224,3702,209000,208206,0.330632,Default,default,MD,56763,1,1.482296651,1.487949435
56,49500,90,631,N,2581,10177,265000,250500,0.253611,Active,non-default,TX,41275,0,0.186792453,0.19760479
51,171000,90,705,N,2789,5025,132000,131137,0.55506,Default,default,AZ,42590,1,1.295454545,1.303979807
30,125100,97,672,N,1424,3939,170000,125100,0.361513,Default,default,CO,51022,0,0.735882353,1
41,249900,100,668,Y,832,3433,77000,77000,0.242354,Default,default,IL,45787,1,3.245454545,3.245454545
32,352000,80,570,N,2158,13706,210000,210000,0.157449,Default,default,IL,45787,1,1.676190476,1.676190476
31,79900,100,667,N,2082,6666,225000,224900,0.312331,Pay-off,non-default,NV,46984,0,0.355111111,0.355269008
27,62750,97,663,N,2067,5500,211000,211000,0.375818,Default,default,NJ,56772,0,0.297393365,0.297393365
42,58400,80,727,N,2410,4978,188000,195480,0.48413,Active,non-default,FL,40171,0,0.310638298,0.29875179
46,165200,80,639,Y,0,5025,475000,475000,0,Default,default,NY,44228,0,0.347789474,0.347789474
23,152314,95,692,N,1706,3521,140000,137020,0.484521,Default,default,GA,43217,1,1.087957143,1.111618742
37,127500,100,646,N,1489,3821,117000,116495,0.389689,Active,non-default,GA,43217,1,1.08974359,1.094467574
36,275000,100,620,N,1276,1907,98000,94000,0.669114,Default,default,KS,43725,1,2.806122449,2.925531915
29,207000,100,715,N,1187,2594,62000,62000,0.457594,Active,non-default,IL,45787,1,3.338709677,3.338709677
25,169587,95,791,N,561,2109,30500,29901,0.266003,Active,non-default,TX,41275,1,5.560229508,5.671616334
39,63180,90,552,Y,2192,3736,135000,135000,0.586724,Active,non-default,TX,41275,0,0.468,0.468
35,236500,100,700,N,618,3757,78500,78500,0.164493,Default,default,WV,32589,1,3.012738854,3.012738854
27,320000,100,603,Y,523,2007,75000,75000,0.260588,Active,non-default,AL,38111,1,4.266666667,4.266666667
37,187375,100,560,Y,1998,2811,109500,108532,0.710779,Default,default,TX,41275,1,1.711187215,1.726449342
24,154000,100,691,N,3887,7067,375000,375000,0.550021,Default,default,NY,44228,0,0.410666667,0.410666667
47,300000,100,624,N,0,5025,140000,140000,0,Default,default,CT,55970,1,2.142857143,2.142857143
42,288801,95,673,N,778,1833,106000,106000,0.424441,Default,default,MI,44476,1,2.724537736,2.724537736
52,116000,85,764,Y,3179,4743,245000,230000,0.670251,Pay-off,non-default,FL,40171,0,0.473469388,0.504347826
27,117250,100,717,N,1750,3821,179000,175840,0.457995,Pay-off,non-default,SC,39326,0,0.655027933,0.666799363
39,137900,93,696,Y,1793,4202,236000,232000,0.426702,Default,default,IL,45787,0,0.584322034,0.594396552
25,370000,95,681,N,829,2650,145000,145000,0.31283,Pay-off,non-default,MN,55914,1,2.551724138,2.551724138
36,150350,97,671,N,450,5111,65000,58500,0.088045,Active,non-default,IL,45787,1,2.313076923,2.57008547
37,160000,80,602,Y,1120,2322,100000,99400,0.482343,Default,default,FL,40171,1,1.6,1.609657948
28,287500,100,641,Y,522,1476,57500,57500,0.353659,Default,default,PA,44286,1,5,5
69,161453,95,645,Y,3887,9969,330000,329900,0.389909,Pay-off,non-default,MI,44476,0,0.489251515,0.489399818
39,118915,100,750,N,780,3630,66000,60200,0.214876,Active,non-default,OH,44160,1,1.801742424,1.975332226
37,89000,70,680,N,1316,8951,136000,89000,0.147023,Pay-off,non-default,TX,41275,0,0.654411765,1
37,249350,90,590,Y,661,1388,89000,87000,0.476225,Active,non-default,OH,44160,1,2.801685393,2.866091954
30,131000,100,700,N,1520,3442,113000,110000,0.441604,Default,default,MI,44476,1,1.159292035,1.190909091
33,123675,97,696,N,889,3800,105000,105000,0.233947,Default,default,NC,39000,1,1.177857143,1.177857143
37,195000,100,660,N,616,2530,83000,73700,0.243478,Default,default,NC,39000,1,2.34939759,2.645861601
37,131860,95,558,N,2181,3625,150000,149500,0.601655,Active,non-default,TN,38550,0,0.879066667,0.882006689
37,110000,100,705,N,1487,4500,210000,210000,0.330444,Default,default,AZ,42590,0,0.523809524,0.523809524
31,126350,95,727,N,2453,4460,162000,160000,0.55,Default,default,SC,39326,0,0.779938272,0.7896875
47,92000,80,710,N,1832,5574,290000,290000,0.328669,Pay-off,non-default,IL,45787,0,0.317241379,0.317241379
39,76000,70,723,N,1309,4641,188000,76000,0.282051,Default,default,CO,51022,0,0.404255319,1
42,85260,102,687,N,1807,5481,82000,80350,0.329684,Default,default,OH,44160,1,1.039756098,1.061107654
33,61000,100,731,N,2086,5976,234900,234900,0.349063,Pay-off,non-default,MA,52354,0,0.259684972,0.259684972
39,125900,90,549,Y,1933,3706,88000,88000,0.521587,Active,non-default,MI,44476,1,1.430681818,1.430681818
31,213750,95,728,N,1061,2135,68000,67900,0.496956,Active,non-default,TX,41275,1,3.143382353,3.148011782
26,270000,73,769,N,1432,3750,146000,145000,0.381867,Pay-off,non-default,AZ,42590,1,1.849315068,1.862068966
36,238800,93,685,N,378,3200,67000,45000,0.118125,Default,default,MI,44476,1,3.564179104,5.306666667
39,48500,97,646,N,1811,6663,264500,250000,0.271799,Pay-off,non-default,NC,39000,0,0.183364839,0.194
53,229500,75,681,N,0,5025,162000,161500,0,Active,non-default,AZ,42590,1,1.416666667,1.421052632
30,125900,99,663,N,2046,5485,160000,157000,0.373017,Pay-off,non-default,NC,39000,0,0.786875,0.801910828
42,175595,102,547,N,929,2166,86000,84900,0.428901,Default,default,TN,38550,1,2.041802326,2.068256773
42,189000,95,577,Y,1852,4583,180000,178045,0.404102,Active,non-default,FL,40171,1,1.05,1.061529389
43,121250,97,598,Y,2672,4332,145000,144400,0.616805,Active,non-default,IN,43003,0,0.836206897,0.83968144
47,147600,80,765,N,2243,10833,386000,386000,0.207053,Pay-off,non-default,NY,44228,0,0.38238342,0.38238342
37,154850,95,543,N,2265,3717,225000,203000,0.609362,Default,default,TX,41275,0,0.688222222,0.762807882
37,182900,100,650,N,1174,3455,74000,70000,0.339797,Default,default,IN,43003,1,2.471621622,2.612857143
25,150000,90,692,Y,1857,5141,170000,168133,0.361214,Default,default,GA,43217,0,0.882352941,0.892150857
37,280000,100,662,N,896,3062,63000,62000,0.292619,Default,default,MD,56763,1,4.444444444,4.516129032
30,160000,100,775,N,1528,5083,187000,183990,0.30061,Active,non-default,FL,40171,0,0.855614973,0.869612479
29,174050,95,786,N,665,2856,88000,88000,0.232843,Active,non-default,WI,47220,1,1.977840909,1.977840909
45,109500,100,782,N,2367,8333,300000,300000,0.284051,Active,non-default,CA,49894,0,0.365,0.365
37,90000,82,608,Y,2602,3574,220000,220000,0.728036,Pay-off,non-default,CA,49894,0,0.409090909,0.409090909
57,145000,100,664,N,3049,6845,295000,286180,0.445435,Pay-off,non-default,MN,55914,0,0.491525424,0.506674121
46,186550,80,720,N,964,2792,119000,119000,0.345272,Default,default,NC,39000,1,1.567647059,1.567647059
18,156750,95,760,N,947,4200,111000,111000,0.225476,Default,default,NC,39000,1,1.412162162,1.412162162
25,62000,100,660,N,2194,6500,203000,189599,0.337538,Pay-off,non-default,CA,49894,0,0.305418719,0.327005944
33,186773,100,735,N,1994,5000,190000,185900,0.3988,Active,non-default,IN,43003,0,0.983015789,1.004696073
25,89000,100,702,N,1902,6397,244191,244191,0.297327,Active,non-default,FL,40171,0,0.364468797,0.364468797
53,261000,90,645,N,3499,5025,238000,234900,0.696362,Pay-off,non-default,MN,55914,1,1.096638655,1.111111111
37,110450,90,676,Y,836,3333,67000,54500,0.250825,Active,non-default,MN,55914,1,1.648507463,2.026605505
34,212000,80,668,N,1389,4295,184000,184000,0.323399,Active,non-default,MD,56763,1,1.152173913,1.152173913
41,190000,90,663,N,1893,5025,250000,250000,0.37674,Default,default,MD,56763,0,0.76,0.76
61,148600,95,774,N,1196,4585,205000,205000,0.260851,Active,non-default,TN,38550,0,0.724878049,0.724878049
39,112720,80,753,N,1504,3536,145000,139500,0.425339,Pay-off,non-default,CA,49894,0,0.77737931,0.808028674
41,163850,95,755,Y,1465,2995,90000,87596,0.489149,Default,default,MI,44476,1,1.820555556,1.870519202
24,136435,100,660,N,1589,5569,220000,185000,0.28533,Default,default,MN,55914,0,0.620159091,0.737486486
